"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Shuffle.1","Response.RT","Response.Response","Recall_Score"
"5f0e30151296d515c73e7b39",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",30,"Recall1",3821,"DELIGHT",0
"5f39a2c474eb5153935957b8",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",5,"Recall1",4948,"eyes",0
"972730",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",0,"Recall1",1437,"",0
"w10044868",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",33,"Recall1",1023,"",0
"w10103859",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",40,"Recall1",10709,"",0
"w969399_anw",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",5,"Recall1",2294,"",0
"w981975_sha",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",20,"Recall1",1219,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",20,"Recall1",5674,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",1,"Recall1",3057,"fast",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",17,"Recall1",7190,"FAT",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",0,"Recall1",9760,"fat",0
"5e904c70d2668d34a40d37af",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",40,"Recall1",1596,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",30,"Recall1",27489,"FIT (last one should've been VIRUS)",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",45,"Recall1",12261,"Know",100
"5eb031acf88798083686548a",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",100,"Recall1",986,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",1,"Recall1",5089,"FIGURE",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",10,"Recall1",3983,"king",0
"5f0c10b787a3fe533f292145",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",10,"Recall1",16574,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",65,"Recall1",4616,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",12,"Recall1",5893,"wide",0
"972730",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",0,"Recall1",4288,"",0
"w10044868",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",78,"Recall1",933,"",0
"w10103859",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",30,"Recall1",6299,"Shape",0
"w969399_anw",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",1,"Recall1",4122,"thin",0
"w981975_sha",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",12,"Recall1",1249,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",5,"Recall1",2147,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",6373,"silk",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",20,"Recall1",2686,"HARD",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",4527,"rough",0
"5e904c70d2668d34a40d37af",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",20,"Recall1",2803,"wave",0
"5ea47ff57c48522b29976b79",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",65,"Recall1",5715,"ROUGH",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",66,"Recall1",17719,"",0
"5eb031acf88798083686548a",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",1022,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",1,"Recall1",2327,"SILK",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",20,"Recall1",3284,"rock",0
"5f0c10b787a3fe533f292145",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",8363,"rough",0
"5f0e30151296d515c73e7b39",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",30,"Recall1",6038,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",3,"Recall1",19124,"road",0
"972730",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",3464,"Road",0
"972730",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",2066,"",0
"w10044868",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",77,"Recall1",1116,"",0
"w10103859",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",35,"Recall1",11466,"fog",0
"w10103859",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",30,"Recall1",5121,"",0
"w969399_anw",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",2643,"rough",0
"w981975_sha",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",9,"Recall1",6493,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",15,"Recall1",943,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",1,"Recall1",959,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",45,"Recall1",5232,"HARD",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",1,"Recall1",6910,"check",0
"5e904c70d2668d34a40d37af",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",30,"Recall1",6547,"correct",0
"5ea47ff57c48522b29976b79",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",80,"Recall1",6509,"WITCH",0
"5ea47ff57c48522b29976b79",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",70,"Recall1",2685,"WORD",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",46,"Recall1",14034,"",0
"5eb031acf88798083686548a",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",100,"Recall1",6427,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",1,"Recall1",1675,"WORD",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",30,"Recall1",3810,"hit",0
"5f0c10b787a3fe533f292145",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",80,"Recall1",5228,"charm",0
"5f0e30151296d515c73e7b39",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",78,"Recall1",4280,"WORD",0
"5f39a2c474eb5153935957b8",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",30,"Recall1",6095,"red",0
"972730",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",0,"Recall1",1385,"",0
"w10044868",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",45,"Recall1",1772,"",0
"w10103859",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",70,"Recall1",41746,"",0
"w969399_anw",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",30,"Recall1",1917,"word",0
"w981975_sha",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",10,"Recall1",1924,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",1,"Recall1",4714,"hungry",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",38,"Recall1",25405,"LOW",0
"5e8b806203f2f605d5b6f531",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",0,"Recall1",3529,"acid",0
"5e904c70d2668d34a40d37af",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",20,"Recall1",1254,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",64,"Recall1",3097,"HUNGRY",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",80,"Recall1",13659,"",0
"5eb031acf88798083686548a",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",80,"Recall1",3972,"Ache ",0
"5ee64cd142c24a0008de839b",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",1,"Recall1",3577,"EMPTY",0
"5f0c10b787a3fe533f292145",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",10,"Recall1",6485,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",47,"Recall1",2703,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",30,"Recall1",44409,"ache",0
"972730",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",0,"Recall1",4921,"Ache ",0
"w10044868",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",50,"Recall1",1962,"",0
"w10103859",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",30,"Recall1",3002,"",0
"w969399_anw",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",2,"Recall1",2376,"full",0
"w981975_sha",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",18,"Recall1",5079,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SWING","FOG","Study2","U","Study Phase",5,"Recall1",2850,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",3309,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SWING","FOG","Study2","U","Study Phase",30,"Recall1",2768,"SLING",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",13377,"loop",0
"5e904c70d2668d34a40d37af",18,"Pure U","SWING","FOG","Study2","U","Study Phase",20,"Recall1",4296,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","SWING","FOG","Study2","U","Study Phase",60,"Recall1",5212,"SLIDE",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SWING","FOG","Study2","U","Study Phase",60,"Recall1",18183,"Noise ",0
"5ee64cd142c24a0008de839b",18,"Pure U","SWING","FOG","Study2","U","Study Phase",1,"Recall1",4914,"PLAYGROUND",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",3826,"tool",0
"5f0c10b787a3fe533f292145",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",5923,"still",0
"5f0e30151296d515c73e7b39",18,"Pure U","SWING","FOG","Study2","U","Study Phase",37,"Recall1",9975,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","SWING","FOG","Study2","U","Study Phase",13,"Recall1",19052,"park",0
"972730",18,"Pure U","SWING","FOG","Study2","U","Study Phase",25,"Recall1",3893,"Park",0
"w10044868",18,"Pure U","SWING","FOG","Study2","U","Study Phase",23,"Recall1",1635,"",0
"w10103859",18,"Pure U","SWING","FOG","Study2","U","Study Phase",40,"Recall1",6959,"fog",100
"w969399_anw",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",2232,"",0
"w981975_sha",18,"Pure U","SWING","FOG","Study2","U","Study Phase",14,"Recall1",1950,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",5,"Recall1",6084,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",1,"Recall1",841,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",50,"Recall1",3883,"LICK",100
"5e904c70d2668d34a40d37af",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",10,"Recall1",1608,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",70,"Recall1",9323,"COMPUTER",0
"5eb031acf88798083686548a",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",80,"Recall1",4795,"Machine ",0
"5ee64cd142c24a0008de839b",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",1,"Recall1",3324,"COMPUTER",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",70,"Recall1",4727,"mix",0
"5f0c10b787a3fe533f292145",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",20,"Recall1",7857,"tape",0
"5f0e30151296d515c73e7b39",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",28,"Recall1",7224,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",10,"Recall1",5246,"failure",0
"972730",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",10,"Recall1",4338,"Overload",0
"w10044868",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",76,"Recall1",2061,"",0
"w10103859",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",30,"Recall1",5575,"",0
"w969399_anw",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",6,"Recall1",4649,"overload",0
"w981975_sha",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",12,"Recall1",1446,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",15,"Recall1",2473,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",1,"Recall1",3548,"tidy",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",20,"Recall1",2673,"HI",0
"5e8b806203f2f605d5b6f531",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",0,"Recall1",5270,"roll",0
"5e904c70d2668d34a40d37af",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",10,"Recall1",5435,"fix",0
"5ea47ff57c48522b29976b79",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",55,"Recall1",41527,"SLEEP",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",5,"Recall1",6662,"Allow",100
"5eb031acf88798083686548a",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",30,"Recall1",4337,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",1,"Recall1",5111,"jumper",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",0,"Recall1",2301,"king",0
"5f0c10b787a3fe533f292145",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",50,"Recall1",14215,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",2,"Recall1",16126,"prohibit",0
"972730",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",5,"Recall1",2188,"",0
"w10044868",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",34,"Recall1",1096,"",0
"w10103859",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",30,"Recall1",6840,"Pull",0
"w969399_anw",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",79,"Recall1",2341,"fold",0
"w981975_sha",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",30,"Recall1",2135,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","VASE","KING","Study2","U","Study Phase",15,"Recall1",2569,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","VASE","KING","Study2","U","Study Phase",1,"Recall1",1185,"",0
"5e8b806203f2f605d5b6f531",18,"Pure U","VASE","KING","Study2","U","Study Phase",0,"Recall1",4838,"glass",0
"5e904c70d2668d34a40d37af",18,"Pure U","VASE","KING","Study2","U","Study Phase",25,"Recall1",3851,"clay",0
"5ea47ff57c48522b29976b79",18,"Pure U","VASE","KING","Study2","U","Study Phase",25,"Recall1",5760,"FLOWER",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","VASE","KING","Study2","U","Study Phase",45,"Recall1",5451,"King",100
"5eb031acf88798083686548a",18,"Pure U","VASE","KING","Study2","U","Study Phase",100,"Recall1",933,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","VASE","KING","Study2","U","Study Phase",1,"Recall1",2370,"FLOWERS",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","VASE","KING","Study2","U","Study Phase",80,"Recall1",5166,"cult",0
"5f0c10b787a3fe533f292145",18,"Pure U","VASE","KING","Study2","U","Study Phase",9,"Recall1",6637,"flowers",0
"5f0e30151296d515c73e7b39",18,"Pure U","VASE","KING","Study2","U","Study Phase",44,"Recall1",22887,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","VASE","KING","Study2","U","Study Phase",30,"Recall1",6246,"metal",0
"972730",18,"Pure U","VASE","KING","Study2","U","Study Phase",15,"Recall1",4533,"Flowers",0
"w10044868",18,"Pure U","VASE","KING","Study2","U","Study Phase",34,"Recall1",1481,"",0
"w10103859",18,"Pure U","VASE","KING","Study2","U","Study Phase",30,"Recall1",12340,"",0
"w969399_anw",18,"Pure U","VASE","KING","Study2","U","Study Phase",0,"Recall1",2218,"flower",0
"w981975_sha",18,"Pure U","VASE","KING","Study2","U","Study Phase",15,"Recall1",3177,"KING",100
"5c0950fa600aff0001d7049f",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",5,"Recall1",720,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",1,"Recall1",1102,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",40,"Recall1",3953,"TOXIC",0
"5e8b806203f2f605d5b6f531",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",6143,"garbage",0
"5ea47ff57c48522b29976b79",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",25,"Recall1",2131,"TIME",0
"5eb031acf88798083686548a",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",5103,"Need",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",3512,"bright",0
"5f0c10b787a3fe533f292145",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",10,"Recall1",4828,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",8,"Recall1",19177,"site",0
"972730",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",2578,"",0
"w10044868",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",88,"Recall1",5795,"",0
"w10044868",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",67,"Recall1",1061,"",0
"w10103859",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",40,"Recall1",14153,"space",0
"w969399_anw",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",15,"Recall1",2802,"dump",0
"w981975_sha",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",10,"Recall1",2914,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",14049,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",1,"Recall1",1705,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",20,"Recall1",3436,"MAN",0
"5e8b806203f2f605d5b6f531",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",4,"Recall1",8461,"strong",0
"5e904c70d2668d34a40d37af",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",20,"Recall1",1855,"man",0
"5ea47ff57c48522b29976b79",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",3248,"MAN",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",10,"Recall1",6045,"Lift",100
"5eb031acf88798083686548a",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",90,"Recall1",3078,"Man",0
"5ee64cd142c24a0008de839b",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",1,"Recall1",1229,"MAN",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",2393,"lift",100
"5f0c10b787a3fe533f292145",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",90,"Recall1",3803,"man",0
"5f0e30151296d515c73e7b39",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",57,"Recall1",11250,"Man",0
"5f39a2c474eb5153935957b8",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",16,"Recall1",3260,"man",0
"972730",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",0,"Recall1",1481,"",0
"w10044868",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",56,"Recall1",3037,"",0
"w10103859",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",4628,"lift",100
"w969399_anw",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",3,"Recall1",1631,"man",0
"w981975_sha",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",2804,"LIFT",100
"5c0950fa600aff0001d7049f",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",15,"Recall1",948,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",10,"Recall1",3162,"cash",100
"5e8b4f93afcb1601643d7c33",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",10,"Recall1",19538,"HIGH",0
"5e904c70d2668d34a40d37af",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",20,"Recall1",3113,"like",0
"5ea47ff57c48522b29976b79",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",70,"Recall1",4545,"COULD",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",10,"Recall1",5749,"Cash",100
"5eb031acf88798083686548a",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",80,"Recall1",1438,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",1,"Recall1",2112,"SHOULD",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",20,"Recall1",3786,"hut",0
"5f0c10b787a3fe533f292145",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",30,"Recall1",12014,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",41,"Recall1",9869,"CASH",100
"5f39a2c474eb5153935957b8",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",5,"Recall1",10008,"tree",0
"972730",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",0,"Recall1",882,"",0
"w10044868",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",76,"Recall1",1418,"",0
"w10103859",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",30,"Recall1",8927,"Could",0
"w981975_sha",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",15,"Recall1",1062,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",5,"Recall1",1209,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",1,"Recall1",6525,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",30,"Recall1",4256,"LOW",0
"5e8b806203f2f605d5b6f531",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",0,"Recall1",5264,"animals",0
"5e904c70d2668d34a40d37af",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",10,"Recall1",1722,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",77,"Recall1",4664,"LION",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",50,"Recall1",11259,"Hum",0
"5ee64cd142c24a0008de839b",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",1,"Recall1",2850,"ANIMAL",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",30,"Recall1",2394,"king",0
"5f0c10b787a3fe533f292145",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",0,"Recall1",5321,"tiger",0
"5f0e30151296d515c73e7b39",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",28,"Recall1",9000,"Animal",0
"5f39a2c474eb5153935957b8",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",5,"Recall1",12042,"thumb",100
"w10103859",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",30,"Recall1",8588,"",0
