"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Shuffle.1","Response.RT","Response.Response","Recall_Score","Encoding","List_Type"
"w10103859",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",40,"Recall1",6607,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",15,"Recall1",2809,"hence",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",12,"Recall1",3769,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",27,"Recall1",5820,"SLIGHT",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",0,"Recall1",6112,"tool",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",10,"Recall1",4879,"rot",0,"JOL","Pure U"
"972730",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",0,"Recall1",1844,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",10,"Recall1",1579,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",30,"Recall1",2569,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",5,"Recall1",2826,"potato",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",3,"Recall1",1073,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",40,"Recall1",38601,"HI",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",5,"Recall1",14234,"dead",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",50,"Recall1",5107,"halt",0,"JOL","Pure U"
"972730",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",30,"Recall1",7691,"Doctor",0,"JOL","Pure U"
"w10044868",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",78,"Recall1",942,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",30,"Recall1",4495,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",5,"Recall1",3162,"ill",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",19,"Recall1",1972,"HIDE",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",20,"Recall1",4073,"EYE",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",1,"Recall1",4145,"vision",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",10,"Recall1",3256,"mind",0,"JOL","Pure U"
"972730",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",0,"Recall1",1437,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",33,"Recall1",1023,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",40,"Recall1",10709,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",5,"Recall1",2294,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",20,"Recall1",1219,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",17,"Recall1",7190,"FAT",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",0,"Recall1",9760,"fat",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",10,"Recall1",3983,"king",0,"JOL","Pure U"
"972730",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",0,"Recall1",4288,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",78,"Recall1",933,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",30,"Recall1",6299,"Shape",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",1,"Recall1",4122,"thin",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SLIM","KNOW","Study2","U","Study Phase",12,"Recall1",1249,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",20,"Recall1",2686,"HARD",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",4527,"rough",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",20,"Recall1",3284,"rock",0,"JOL","Pure U"
"972730",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",3464,"Road",0,"JOL","Pure U"
"972730",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",2066,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",77,"Recall1",1116,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",35,"Recall1",11466,"fog",0,"JOL","Pure U"
"w10103859",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",30,"Recall1",5121,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",0,"Recall1",2643,"rough",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SMOOTH","OMIT","Study2","U","Study Phase",9,"Recall1",6493,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",45,"Recall1",5232,"HARD",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",1,"Recall1",6910,"check",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",30,"Recall1",3810,"hit",0,"JOL","Pure U"
"972730",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",0,"Recall1",1385,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",45,"Recall1",1772,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",70,"Recall1",41746,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",30,"Recall1",1917,"word",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SPELL","BONE","Study2","U","Study Phase",10,"Recall1",1924,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",38,"Recall1",25405,"LOW",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",0,"Recall1",3529,"acid",0,"JOL","Pure U"
"972730",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",0,"Recall1",4921,"Ache ",0,"JOL","Pure U"
"w10044868",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",50,"Recall1",1962,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",30,"Recall1",3002,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",2,"Recall1",2376,"full",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","STOMACH","TOWN","Study2","U","Study Phase",18,"Recall1",5079,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SWING","FOG","Study2","U","Study Phase",30,"Recall1",2768,"SLING",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",13377,"loop",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",3826,"tool",0,"JOL","Pure U"
"972730",18,"Pure U","SWING","FOG","Study2","U","Study Phase",25,"Recall1",3893,"Park",0,"JOL","Pure U"
"w10044868",18,"Pure U","SWING","FOG","Study2","U","Study Phase",23,"Recall1",1635,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SWING","FOG","Study2","U","Study Phase",40,"Recall1",6959,"fog",100,"JOL","Pure U"
"w969399_anw",18,"Pure U","SWING","FOG","Study2","U","Study Phase",0,"Recall1",2232,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SWING","FOG","Study2","U","Study Phase",14,"Recall1",1950,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",50,"Recall1",3883,"LICK",100,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",70,"Recall1",4727,"mix",0,"JOL","Pure U"
"972730",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",10,"Recall1",4338,"Overload",0,"JOL","Pure U"
"w10044868",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",76,"Recall1",2061,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",30,"Recall1",5575,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",6,"Recall1",4649,"overload",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","SYSTEM","LICK","Study2","U","Study Phase",12,"Recall1",1446,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",20,"Recall1",2673,"HI",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",0,"Recall1",5270,"roll",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",0,"Recall1",2301,"king",0,"JOL","Pure U"
"972730",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",5,"Recall1",2188,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",34,"Recall1",1096,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",30,"Recall1",6840,"Pull",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",79,"Recall1",2341,"fold",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","TUCK","ALLOW","Study2","U","Study Phase",30,"Recall1",2135,"",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","VASE","KING","Study2","U","Study Phase",0,"Recall1",4838,"glass",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","VASE","KING","Study2","U","Study Phase",80,"Recall1",5166,"cult",0,"JOL","Pure U"
"972730",18,"Pure U","VASE","KING","Study2","U","Study Phase",15,"Recall1",4533,"Flowers",0,"JOL","Pure U"
"w10044868",18,"Pure U","VASE","KING","Study2","U","Study Phase",34,"Recall1",1481,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","VASE","KING","Study2","U","Study Phase",30,"Recall1",12340,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","VASE","KING","Study2","U","Study Phase",0,"Recall1",2218,"flower",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","VASE","KING","Study2","U","Study Phase",15,"Recall1",3177,"KING",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",40,"Recall1",3953,"TOXIC",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",6143,"garbage",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",3512,"bright",0,"JOL","Pure U"
"972730",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",0,"Recall1",2578,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",88,"Recall1",5795,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",67,"Recall1",1061,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",40,"Recall1",14153,"space",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",15,"Recall1",2802,"dump",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","WASTE","SEDATE","Study2","U","Study Phase",10,"Recall1",2914,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",20,"Recall1",3436,"MAN",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",4,"Recall1",8461,"strong",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",2393,"lift",100,"JOL","Pure U"
"972730",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",0,"Recall1",1481,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",56,"Recall1",3037,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",4628,"lift",100,"JOL","Pure U"
"w969399_anw",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",3,"Recall1",1631,"man",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","WOMAN","LIFT","Study2","U","Study Phase",50,"Recall1",2804,"LIFT",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",10,"Recall1",19538,"HIGH",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",20,"Recall1",3786,"hut",0,"JOL","Pure U"
"972730",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",0,"Recall1",882,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",76,"Recall1",1418,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",30,"Recall1",8927,"Could",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","WOULD","CASH","Study2","U","Study Phase",15,"Recall1",1062,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",30,"Recall1",4256,"LOW",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",0,"Recall1",5264,"animals",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",30,"Recall1",2394,"king",0,"JOL","Pure U"
"w10103859",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",30,"Recall1",8588,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",5,"Recall1",2836,"animal",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","ZOO","THUMB","Study2","U","Study Phase",4,"Recall1",1197,"",0,"JOL","Pure U"
